station_cd,station_g_cd,station_name,station_name_rn,line_cd,lon,lat
9981108,9980818,勝山町,KATSUYAMACHO,99811,132.774818,33.841709
9981109,9980817,警察署前,POLICE STATION,99811,132.775354,33.844596
9981110,9980816,上一万,KAMIICHIMAN,99811,132.775502,33.846737
9981111,9981009,南町,MINAMIMACHI,99811,132.779839,33.847412
9981112,9981010,道後公園,DOGO PARK,99811,132.784989,33.848552
9981113,9981011,道後温泉,DOGO ONSEN,99811,132.784817,33.850477
9981201,9980809,本町六丁目,HOMMACHI 6,99812,132.758473,33.853472
9981202,9981202,本町五丁目,HOMMACHI 5,99812,132.758853,33.851047
9981203,9981203,本町四丁目,HOMMACHI 4,99812,132.758789,33.847982
9981204,9981204,本町三丁目,HOMMACHI 3,99812,132.758853,33.84513
9981205,9980803,本町一丁目,HOMMACHI 1,99812,132.75877,33.84037679
9981206,9980802,南堀端,MINAMI-HORIBATA,99812,132.761664,33.839213
9981216,9980501,松山市駅前,MATSUYAMA CITY STATION,99812,132.762587,33.836148
9981401,1180160,窪川,KUBOKAWA,99814,133.137285,33.212656
9981402,1180802,若井,WAKAI,99814,133.105937,33.18807
9981403,9981403,荷稲,KAINA,99814,133.116316,33.132961
9981404,9981404,伊与喜,IYOKI,99814,133.098519,33.105169
9981405,9981405,土佐佐賀,TOSASAGA,99814,133.101517,33.080905
9981406,9981406,佐賀公園,SAGAKOEN,99814,133.106582,33.064604
9981407,9981407,土佐白浜,TOSA-SHIRAHAMA,99814,133.097452,33.05643
9981408,9981408,有井川,ARIIGAWA,99814,133.071258,33.038914
9981409,9981409,土佐上川口,TOSA-KAMIKAWAGUCHI,99814,133.056112,33.043013
9981410,9981410,海の王迎,UMINO-OH-MUKAE,99814,133.046482,33.040407
9981411,9981411,浮鞭,UKIBUCHI,99814,133.029856,33.039516
9981412,9981412,土佐入野,TOSA-IRINO,99814,133.011636,33.023866
9981413,9981413,西大方,NISHI-OGATA,99814,132.986967,33.008912
9981414,9981414,古津賀,KOTSUKA,99814,132.962036,32.985744
9981415,9981415,中村,NAKAMURA,99814,132.943927,32.984641
9981501,9981415,中村,NAKAMURA,99815,132.943927,32.984641
9981502,9981502,具同,GUDOU,99815,132.915473,32.9794
9981503,9981503,国見,KUNIMI,99815,132.883716,32.978932
9981504,9981504,有岡,ARIOKA,99815,132.833077,32.961229
9981505,9981505,工業団地,KOUGYO-DANCHI,99815,132.801931,32.95632
9981506,9981506,平田,HIRATA,99815,132.794977,32.955639
9981507,9981507,東宿毛,HIGASHI-SUKUMO,99815,132.728736,32.933673
9981508,9981508,宿毛,SUKUMO,99815,132.71364,32.932534
9981601,1180129,後免,GOMEN,99816,133.645479,33.579245
9981602,9981602,後免町,GOMEMMACHI,99816,133.651415,33.57454
9981603,9981603,立田,TATEDA,99816,133.670627,33.57073
9981604,9981604,のいち,NOICHI,99816,133.698366,33.561649
9981605,9981605,よしかわ,YOSHIKAWA,99816,133.710352,33.546089
9981606,9981606,あかおか,AKAOKA,99816,133.721859,33.539893
9981607,9981607,香我美,KAGAMI,99816,133.73723,33.539152
9981608,9981608,夜須,YASU,99816,133.754506,33.534347
9981609,9981609,西分,NISHIBUN,99816,133.790772,33.518015
9981610,9981610,和食,WAJIKI,99816,133.809739,33.51784
9981611,9981611,赤野,AKANO,99816,133.825026,33.516
9981612,9981612,穴内,ANANAI,99816,133.864204,33.506069
9981613,9981613,球場前,KYUJOMAE,99816,133.891265,33.502635
9981621,9981621,あき総合病院前,AKI GENERAL HOSPITAL,99816,133.897694,33.504389
9981614,9981614,安芸,AKI,99816,133.906538,33.504738
9981615,9981615,伊尾木,IOKI,99816,133.929158,33.490952
9981616,9981616,下山,SHIMOYAMA,99816,133.94837,33.458267
9981617,9981617,唐浜,TONOHAMA,99816,133.966263,33.446036
9981618,9981618,安田,YASUDA,99816,133.984151,33.443359
9981619,9981619,田野,TANO,99816,134.008207,33.4303
9981620,9981620,奈半利,NAHARI,99816,134.018269,33.425187
9981701,9981602,後免町,GOMEMMACHI,99817,133.650227,33.574403
9981702,9981702,後免東町,GOMEN HIGASHIMACHI,99817,133.648137,33.574526
9981703,9981703,後免中町,GOMEN NAKAMACHI,99817,133.645527,33.575548
9981704,9981704,後免西町,GOMEN NISHIMACHI,99817,133.642652,33.575869
9981705,9981705,東工業前,HIGASHIKOGYO MAE,99817,133.638446,33.576442
9981706,9981706,住吉通,SUMIYOSHI DORI,99817,133.636515,33.576656
9981707,9981707,篠原,SHINOHARA,99817,133.631022,33.577228
9981708,9981708,小篭通,KOGOME DORI,99817,133.625786,33.57637
9981709,9981709,長崎,NAGASAKI,99817,133.620722,33.575119
9981710,9981710,明見橋,MYOKENBASHI,99817,133.617589,33.574582
9981711,1180130,一条橋,ICHIJOBASHI,99817,133.613802,33.574833
9981712,9981712,清和学園前,SEIWAGAKUEN MAE,99817,133.61244,33.57502
9981713,9981713,領石通,RYOSEKI DORI,99817,133.607805,33.574332
9981714,9981714,北浦,KITAURA,99817,133.603728,33.57376
9981715,9981715,舟戸,FUNATO,99817,133.599522,33.570613
9981716,9981716,鹿児,KAKO,99817,133.597033,33.567216
9981717,9981717,田辺島通,TABESHIMA DORI,99817,133.593214,33.566644
9981718,9981718,東新木,HIGASHI SHINGI,99817,133.589609,33.564141
9981719,9981719,新木,SHINGI,99817,133.586948,33.562568
9981720,9981720,介良通,KERA DORI,99817,133.583386,33.560243
9981721,9981721,文珠通,MONJU DORI,99817,133.579524,33.559421
9981722,9981722,高須,TAKASU,99817,133.576691,33.559349
9981723,9981723,県立美術館通,KENRITSU BIJUTSUKAN DORI,99817,133.575618,33.559134
9981724,9981724,西高須,NISHI TAKASU,99817,133.573129,33.558348
9981725,9981725,葛島橋東詰,KAZURASHIMABASHI HIGASHIZUME,99817,133.569739,33.557024
9981726,9981726,知寄町三丁目,CHIYORICHO 3-CHOME,99817,133.565168,33.557597
9981727,9981727,知寄町,CHIYORICHO,99817,133.561757,33.557883
9981728,9981728,知寄町二丁目,CHIYORICHO 2-CHOME,99817,133.55989,33.558097
9981729,9981729,知寄町一丁目,CHIYORICHO 1-CHOME,99817,133.556693,33.558419
9981730,9981730,宝永町,HOEICHO,99817,133.55371,33.558777
9981731,9981731,菜園場町,SAEMBACHO,99817,133.548625,33.559063
9981732,9981732,デンテツターミナルビル前,DENTETSU TERMINAL BUILDING-MAE,99817,133.545964,33.55926
9981733,9981733,はりまや橋,HARIMAYABASHI,99817,133.542852,33.559617
9981801,9981733,はりまや橋,HARIMAYABASHI,99818,133.542852,33.559617
9981802,9981802,堀詰,HORIZUME,99818,133.539441,33.559546
9981803,9981803,大橋通,OHASHIDORI,99818,133.536415,33.558974
9981804,9981804,高知城前,KOCHIJO MAE,99818,133.534248,33.558491
9981805,9981805,県庁前,KENCHO MAE,99818,133.531222,33.55799
9981806,9981806,グランド通,GURANDO DORI,99818,133.529356,33.55774
9981807,9981807,枡形,MASUGATA,99818,133.527145,33.557382
9981808,9981808,上町一丁目,KAMIMACHI 1-CHOME,99818,133.525107,33.557489
9981809,9981809,上町二丁目,KAMIMACHI 2-CHOME,99818,133.522897,33.557382
9981810,9981810,上町四丁目,KAMIMACHI 4-CHOME,99818,133.519657,33.557382
9981811,9981811,上町五丁目,KAMIMACHI 5-CHOME,99818,133.516674,33.557275
9981812,9981812,旭町一丁目,ASAHIMACHI 1-CHOME,99818,133.51352,33.556774
9981813,9981813,旭駅前通,ASAHIEKIMAE DORI,99818,133.509636,33.555987
9981814,9981814,旭町三丁目,ASAHIMACHI 3-CHOME,99818,133.506482,33.555701
9981815,9981815,蛍橋,HOTARUBASHI,99818,133.502641,33.555487
9981816,9981816,鏡川橋,KAWAGAMIBASHI,99818,133.498456,33.555665
9981817,9981817,鴨部,KAMOBE,99818,133.497276,33.552232
9981818,9981818,曙町東町,AKEBONOCHO HIGASHIMACHI,99818,133.493307,33.551624
9981819,9981819,曙町,AKEBONOCHO,99818,133.490946,33.551159
9981820,9981820,朝倉,ASAKURA,99818,133.488157,33.550712
9981821,1180139,朝倉駅前,ASAKURAEKI MAE,99818,133.484294,33.551141
9981822,9981822,朝倉神社前,ASAKURAJINJA MAE,99818,133.481097,33.551892
9981823,9981823,宮の奥,MIYANOOKU,99818,133.475883,33.552357
9981824,9981824,咥内,KONAI,99818,133.470454,33.552393
9981825,9981825,宇治団地前,UJIDANCHI MAE,99818,133.461227,33.551928
9981826,9981826,八代通,YASHIRO DORI,99818,133.456399,33.552214
9981827,9981827,中山,NAKAYAMA,99818,133.452644,33.551857
9981828,1180140,枝川,EDAGAWA,99818,133.449404,33.551463
9981829,9981829,伊野商業前,INOSHOGYO MAE,99818,133.444362,33.550569
9981834,9981834,北内,KITAUCHI,99818,133.441336,33.549961
9981830,9981830,北山,KITAYAMA,99818,133.438504,33.549425
9981831,9981831,鳴谷,NARUTANI,99818,133.433032,33.548852
9981832,1180141,伊野駅前,INOEKI MAE,99818,133.429663,33.548602
9981833,9981833,伊野,INO,99818,133.428397,33.548602
9981901,1180134,高知駅前,KOCHIEKI MAE,99819,133.543606,33.56653
9981902,9981902,高知橋,KOCHIBASHI,99819,133.543442,33.564284
9981903,9981903,蓮池町通,HASUIKEMACHI DORI,99819,133.543035,33.561066
9981904,9981733,はりまや橋,HARIMAYABASHI,99819,133.542852,33.559617
9981905,9981905,梅の辻,UMENOTSUJI,99819,133.543485,33.554181
9981906,9981906,桟橋通一丁目,SAMBASHIDORI 1-CHOME,99819,133.545352,33.55157
9981907,9981907,桟橋通二丁目,SAMBASHIDORI 2-CHOME,99819,133.546886,33.549156
9981908,9981908,桟橋通三丁目,SAMBASHIDORI 3-CHOME,99819,133.548303,33.547082
9981909,9981909,桟橋通四丁目,SAMBASHIDORI 4-CHOME,99819,133.549933,33.544668
9981910,9981910,桟橋車庫前,SAMBASHISHAKO MAE,99819,133.552315,33.541073
9981911,9981911,桟橋通五丁目,SAMBASHIDORI 5-CHOME,99819,133.552938,33.540286
9990101,1190313,基山,KIYAMA,99901,130.532537,33.420815
9990102,9990102,立野,TATENO,99901,130.539573,33.412412
9990103,3600120,小郡,OGORI,99901,130.552994,33.397555
9990104,9990104,大板井,OITAI,99901,130.560727,33.398452
9990105,9990105,松崎,MATSUZAKI,99901,130.582047,33.399654
9990106,9990106,今隈,IMAGUMA,99901,130.594426,33.404237
9990107,9990107,西太刀洗,NISHITACHIARAI,99901,130.599153,33.40774
9990108,9990108,山隈,YAMAGUMA,99901,130.609964,33.414076
9990109,9990109,太刀洗,TACHIARAI,99901,130.618768,33.413868
9990110,9990110,高田,TAKATA,99901,130.63402,33.414218
9990111,3600312,甘木,AMAGI,99901,130.653325,33.419295
9990201,1191108,直方,NOGATA,99902,130.725015,33.747461
9990202,9990202,南直方御殿口,MINAMI NOGATA GOTENGUCHI,99902,130.724903,33.738729
9990203,9990203,あかぢ,AKAJI,99902,130.72455,33.727366
9990204,9990204,藤棚,FUJITANA,99902,130.735291,33.722017
9990205,9990205,中泉,NAKAIZUMI,99902,130.742871,33.720992
9990206,9990206,市場,ICHIBA,99902,130.759328,33.708074
9990207,9990207,ふれあい生力,FUREAI SHORIKI,99902,130.765567,33.700112
9990208,9990208,赤池,AKAIKE,99902,130.768675,33.69206
9990209,9990209,人見,HITOMI,99902,130.771105,33.687316
9990210,9990210,金田,KANADA,99902,130.776491,33.682805
9990211,9990211,上金田,KAMI KANADA,99902,130.789172,33.672435
9990212,9990212,糒,HOSHII,99902,130.799177,33.664744
9990213,9990213,田川市立病院,TAGAWA MUNICIPAL HOSPITAL,99902,130.802697,33.660436
9990214,9990214,下伊田,SHIMOITA,99902,130.807016,33.651965
9990215,1191413,田川伊田,TAGAWAITA,99902,130.817688,33.642046
9990301,9990210,金田,KANADA,99903,130.776491,33.682805
9990302,9990302,豊前大熊,BUZEN OKUMA,99903,130.780387,33.672646
9990303,9990303,松山,MATSUYAMA,99903,130.780537,33.668496
9990304,9990304,糸田,ITODA,99903,130.785773,33.656481
9990305,9990305,大藪,OYABU,99903,130.797642,33.64712
9990306,1191414,田川後藤寺,TAGAWAGOTOJI,99903,130.800232,33.630294
9990401,1191413,田川伊田,TAGAWA-ITA,99904,130.817688,33.642046
9990402,9990402,上伊田,KAMIITA,99904,130.83017,33.648079
9990403,9990403,勾金,MAGARIKANE,99904,130.841939,33.651568
9990404,9990404,柿下温泉口,KAMISHITA ONSEN GUCHI,99904,130.854116,33.651593
9990405,9990405,内田,UCHIDA,99904,130.864302,33.637367
9990406,9990406,赤,AKA,99904,130.871827,33.617703
9990407,9990407,油須原,YUSUBARU,99904,130.884384,33.612765
9990408,9990408,源じいの森,GENJII NO MORI,99904,130.895972,33.616179
9990409,9990409,崎山,SAKIYAMA,99904,130.917903,33.636285
9990410,9990410,犀川,SAIGAWA,99904,130.939337,33.650689
9990411,9990411,東犀川三四郎,HIGASHI SAIGAWA SANSHIRO,99904,130.948966,33.661385
9990412,9990412,新豊津,SHIN-TOYOTSU,99904,130.963987,33.679717
9990413,9990413,豊津,TOYOTSU,99904,130.962984,33.687505
9990414,9990414,今川河童,IMAGAWA KAPPA,99904,130.965517,33.702983
9990415,9990415,美夜古泉,MIYAKOIZUMI,99904,130.969052,33.709108
9990417,9990417,令和コスタ行橋,REIWA-COSTA-YUKUHASHI,99904,130.973278,33.716389
9990416,1190613,行橋,YUKUHASHI,99904,130.970313,33.72835
9990501,9990501,福岡空港,FUKUOKAKUKO (AIRPORT),99905,130.448501,33.59718
9990502,9990502,東比恵,HIGASHI-HIE,99905,130.43128,33.589958
9990503,1190101,博多,HAKATA,99905,130.42085,33.590204
9990504,9990504,祇園,GION,99905,130.414614,33.594124
9990505,9990505,中洲川端,NAKASUKAWABATA,99905,130.406418,33.594749
9990506,9990506,天神,TENJIN,99905,130.39906,33.591346
9990507,9990507,赤坂,AKASAKA,99905,130.391005,33.589124
9990508,9990508,大濠公園,OHORIKOEN(OHORI PARK),99905,130.378784,33.589957
9990509,9990509,唐人町,TOJINMACHI,99905,130.370451,33.590235
9990510,9990510,西新,NISHIJIN,99905,130.359619,33.583846
9990511,9990511,藤崎,FUJISAKI,99905,130.348231,33.581347
9990512,9990512,室見,MUROMI,99905,130.340176,33.581069
9990513,1190901,姪浜,MEINOHAMA,99905,130.32521,33.583764
9990601,9990505,中洲川端,NAKASU-KAWABATA,99906,130.406418,33.594749
9990602,9990602,呉服町,GOFUKUMACHI,99906,130.409892,33.59829
9990603,9990603,千代県庁口,CHIYO-KENCHOGUCHI,99906,130.414336,33.602456
9990604,9990604,馬出九大病院前,MAIDASHI-KYUDAI-BYOIN-MAE,99906,130.419336,33.6094
9990605,9990605,箱崎宮前,HAKOZAKI-MIYAMAE,99906,130.419613,33.615788
9990606,9990606,箱崎九大前,HAKOZAKI-KYUDAI-MAE,99906,130.421002,33.622177
9990607,3600401,貝塚,KAIZUKA,99906,130.425612,33.632906
9990701,9990701,橋本,HASHIMOTO,99907,130.321064,33.555205
9990702,9990702,次郎丸,JIROMARU,99907,130.329538,33.552497
9990703,9990703,賀茂,KAMO,99907,130.337879,33.55048
9990704,9990704,野芥,NOKE,99907,130.347007,33.548111
9990705,9990705,梅林,UMEBAYASHI,99907,130.35494,33.545806
9990706,9990706,福大前,FUKUDAI-MAE,99907,130.362228,33.54747
9990707,9990707,七隈,NANAKUMA,99907,130.361628,33.552819
9990708,9990708,金山,KANAYAMA,99907,130.361561,33.559371
9990709,9990709,茶山,CHAYAMA,99907,130.36543,33.566065
9990710,9990710,別府,BEFU,99907,130.369629,33.57417
9990711,9990711,六本松,ROPPONMATSU,99907,130.377287,33.577678
9990712,9990712,桜坂,SAKURAZAKA,99907,130.386819,33.577292
9990713,9990713,薬院大通,YAKUIN-ODORI,99907,130.396158,33.580406
9990714,3600102,薬院,YAKUIN,99907,130.401878,33.581747
9990715,9990715,渡辺通,WATANABE-DORI,99907,130.404843,33.583969
9990716,9990716,天神南,TENJIN-MINAMI,99907,130.401727,33.588197
9990717,9990717,櫛田神社前,KUSHIDA SHRINE,99907,130.410917,33.591694
9990718,1190101,博多,HAKATA,99907,130.42085,33.590204
9990801,1190205,小倉,KOKURA,99908,130.882141,33.88674
9990802,9990802,平和通,HEIWADORI,99908,130.881246,33.883159
9990803,9990803,旦過,TANGA,99908,130.880194,33.880623
9990804,9990804,香春口三萩野,KAWARAGUCHI MIHAGINO,99908,130.880563,33.873174
9990805,9990805,片野,KATANO,99908,130.880039,33.865511
9990806,9990806,城野,JONO,99908,130.879601,33.858398
9990807,9990807,北方,KITAGATA,99908,130.878039,33.84908
9990808,9990808,競馬場前,KEIBAJOMAE,99908,130.876526,33.842878
9990809,9990809,守恒,MORITSUNE,99908,130.87287,33.836648
9990810,9990810,徳力公団前,TOKURIKI-KODANMAE,99908,130.867554,33.830421
9990811,9990811,徳力嵐山口,TOKURIKI-ARASHIYAMAGUCHI,99908,130.863694,33.824744
9990812,9990812,志井,SHII,99908,130.871345,33.822556
9990813,9990813,企救丘,KIKUGAOKA,99908,130.877532,33.819708
9990901,1190212,黒崎駅前,KUROSAKI-EKIMAE,99909,130.765459,33.86644
9990902,9990902,西黒崎,NISHI-KUROSAKI,99909,130.761418,33.866309
9990903,9990903,熊西,KUMANISHI,99909,130.757902,33.866101
9990904,9990904,萩原,HAGIWARA,99909,130.749186,33.861173
9990905,9990905,穴生,ANO,99909,130.744942,33.857352
9990906,9990906,森下,MORISHITA,99909,130.741092,33.853885
9990907,9990907,今池,IMAIKE,99909,130.739582,33.845258
9990908,9990908,永犬丸,EINOMARU,99909,130.738071,33.838865
9990909,9990909,三ヶ森,SANGAMORI,99909,130.735982,33.834776
9990910,9990910,西山,NISHIYAMA,99909,130.732274,33.829393
9990911,9990911,通谷,TORITANI,99909,130.726978,33.822994
9990912,9990912,東中間,HIGASHI-NAKAMA,99909,130.721317,33.820019
9990913,9990913,筑豊中間,CHIKUHO-NAKAMA,99909,130.716562,33.816647
9990914,9990914,希望が丘高校前,KIBOGAOKA-KOKOMAE,99909,130.71151,33.808681
9990915,9990915,筑豊香月,CHIKUHO-KATSUKI,99909,130.719099,33.799502
9990916,9990916,楠橋,KUSUBASHI,99909,130.724523,33.789259
9990917,9990917,新木屋瀬,SHIN-KOYANOSE,99909,130.724493,33.783468
9990918,9990918,木屋瀬,KOYANOSE,99909,130.724957,33.778483
9990919,9990919,遠賀野,ONGANO,99909,130.730959,33.768628
9990920,9990920,感田,GANDA,99909,130.733137,33.758799
9990921,9990921,筑豊直方,CHIKUHO-NOGATA,99909,130.726299,33.753499
9991001,1191809,有田,ARITA,99910,129.881787,33.183779
9991002,9991002,三代橋,MIDAIBASHI,99910,129.866336,33.188949
9991003,9991003,黒川,KUROGOU,99910,129.85542,33.195093
9991004,9991004,蔵宿,ZOSHUKU,99910,129.850559,33.201898
9991005,9991005,西有田,NISHI-ARITA,99910,129.8502,33.208839
9991006,9991006,大木,OGI,99910,129.850119,33.221615
9991007,9991007,山谷,YAMADANI,99910,129.849353,33.2293
9991008,9991008,夫婦石,MEOTOISHI,99910,129.850502,33.236927
9991009,9991009,金武,KANATAKE,99910,129.854519,33.251856
9991010,9991010,川東,KAWAHIGASHI,99910,129.863812,33.267329
9991011,1192014,伊万里,IMARI,99910,129.876344,33.271862
9991101,1192014,伊万里,IMARI,99911,129.876344,33.271862
9991102,9991102,東山代,HIGASHI-YAMASHIRO,99911,129.846041,33.277964
9991103,9991103,里,SATO,99911,129.835906,33.284513
9991104,9991104,楠久,KUSUKU,99911,129.826696,33.291426
9991105,9991105,鳴石,NARUISHI,99911,129.816699,33.299447
9991106,9991106,久原,KUBARA,99911,129.811763,33.313973
9991107,9991107,波瀬,HAZE,99911,129.807296,33.323013
9991108,9991108,浦ノ崎,URANOSAKI,99911,129.792524,33.335287
9991109,9991109,福島口,FUKUSHIMAGUCHI,99911,129.790271,33.338083
9991110,9991110,今福,IMABUKU,99911,129.771909,33.348357
9991111,9991111,鷹島口,TAKANOSHIMAGUCHI,99911,129.761685,33.353784
9991112,9991112,前浜,MAEHAMA,99911,129.736192,33.358819
9991113,9991113,調川,TSUKINOKAWA,99911,129.727507,33.352223
9991114,9991114,松浦,MATSUURA,99911,129.707906,33.344273
9991115,9991115,松浦発電所前,MATSUURA-HATSUDENSHOMAE,99911,129.68607,33.347361
9991116,9991116,御厨,MIKURIYA,99911,129.662502,33.365947
9991117,9991117,西木場,NISHIKOBA,99911,129.638657,33.355798
9991118,9991118,東田平,HIGASHI-TABIRA,99911,129.623147,33.357706
9991119,9991119,中田平,NAKA-TABIRA,99911,129.61104,33.355647
9991120,9991120,たびら平戸口,TABIRA-HIRADOGUCHI,99911,129.582595,33.362532
9991121,9991121,西田平,NISHI-TABIRA,99911,129.590475,33.34514
9991122,9991122,すえたちばな,SUETACHIBANA,99911,129.613788,33.316738
9991123,9991123,江迎鹿町,EMUKAE-SHIKAMACHI,99911,129.627081,33.306809
9991124,9991124,高岩,TAKAIWA,99911,129.63723,33.297507
9991125,9991125,いのつき,INOTSUKI,99911,129.667286,33.282623
9991126,9991126,潜竜ヶ滝,SENRYUGATAKI,99911,129.683509,33.280808
9991127,9991127,吉井,YOSHII,99911,129.685271,33.266395
9991128,9991128,神田,KOUDA,99911,129.671059,33.261198
9991129,9991129,清峰高校前,SEIHO-KOUKOU-MAE,99911,129.656536,33.247775
9991130,9991130,佐々,SAZA,99911,129.646859,33.236701
9991131,9991131,小浦,KOURA,99911,129.641643,33.222005
9991132,9991132,真申,MASARU,99911,129.65146,33.206498
9991133,9991133,棚方,TANAGATA,99911,129.651796,33.201565
9991134,9991134,相浦,AINOURA,99911,129.65714,33.192577
9991135,9991135,大学,DAIGAKU,99911,129.667187,33.189461
9991136,9991136,上相浦,KAMI-AINOURA,99911,129.670453,33.195205
9991137,9991137,本山,MOTOYAMA,99911,129.682099,33.207029
9991138,9991138,中里,NAKAZATO,99911,129.687448,33.20821
9991139,9991139,皆瀬,KAIZE,99911,129.701741,33.213348
9991140,9991140,野中,NONAKA,99911,129.708527,33.211712
9991141,9991141,左石,HIDARIISHI,99911,129.721992,33.208896
9991142,9991142,泉福寺,SENPUKUJI,99911,129.727028,33.205816
9991143,9991143,山の田,YAMANOTA,99911,129.722898,33.196575
9991144,9991144,北佐世保,KITA-SASEBO,99911,129.720446,33.18717
